runIndex,seed,topologyHash,category,parameterName,value,unit,status,collectionMethod,interpretation,bspApplicability
12,2011,"F240EEF8","Quantitativo","criticalPathLength","404","metros","Medido","Maior distancia encontrada a partir da sala inicial no grafo.","Aproxima o percurso principal inicio-objetivo.","Funciona bem em BSP porque o grafo de salas e explicito."
12,2011,"F240EEF8","Quantitativo","avgAlternativePathLength","48","metros","Medido","Media das conexoes extras marcadas como loops.","Ha caminhos alternativos mensuraveis.","Depende de Extra Loop Connections e Max Extra Loop Distance."
12,2011,"F240EEF8","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se ha sistema de spawn por orcamento e lista de prefabs.","Sistema configurado e com orcamento ativo.","BSP permite spawns aleatorios dentro das salas."
12,2011,"F240EEF8","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se ha sistema de loot por orcamento e lista de prefabs.","Sistema configurado e com orcamento ativo.","BSP permite distribuir recompensas por salas/celulas."
12,2011,"F240EEF8","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se ha sistema de armadilhas por orcamento e lista de prefabs.","Sistema configurado e com orcamento ativo.","BSP permite marcar armadilhas em salas ou corredores."
12,2011,"F240EEF8","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Detecta ciclos pelo numero de arestas em relacao ao numero de salas.","A dungeon possui loop para retorno/caminho alternativo.","Ative/aumente Extra Loop Connections para favorecer loops."
12,2011,"F240EEF8","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Detecta conexoes verticais no grafo BSP entre salas de pavimentos adjacentes.","A execucao gerou 1 conector(es) vertical(is).","Implementado com BSP puro, sem misturar outro algoritmo."
12,2011,"F240EEF8","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Verifica salas em diferentes floorIndex conectadas por conexoes verticais.","A execucao gerou 2 pavimento(s) com conexao vertical.","Implementado como variante BSP multiandar."
12,2011,"F240EEF8","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Procura sala com area minima configurada para arena.","Existe ao menos uma sala grande o suficiente.","Aumente Max Room Size ou reduza Boss Arena Min Area Cells para testar arenas."
12,2011,"F240EEF8","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","BSP deterministico deve passar neste teste."
12,2011,"F240EEF8","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Compara tempo de geracao com o limite configurado.","Tempo registrado: 43.215 ms.","Mede o layout logico; instanciacao visual pode exigir teste de performance separado."
12,2011,"F240EEF8","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Compara os orcamentos configurados com a capacidade logica de celulas das salas.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","O sistema tenta respeitar limites de spawn definidos pelo designer."
12,2011,"F240EEF8","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Usa diversidade de hashes topologicos entre execucoes.","Diversidade topologica: 100%.","BSP costuma variar bem com seeds diferentes, mas pode repetir padroes retangulares."
12,2011,"F240EEF8","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada na previsibilidade e rastreabilidade do algoritmo.","BSP e altamente depuravel por usar arvore de particoes.","Ponto forte do BSP."
12,2011,"F240EEF8","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","BSP tende a ter fluxo claro quando todos os corredores abrem passagem."
12,2011,"F240EEF8","Qualitativo","Legibility","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada em densidade e ramificacao.","Indica se o layout tende a ser compreensivel.","Salas retangulares e corredores ortogonais favorecem legibilidade."
12,2011,"F240EEF8","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada em salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","BSP tem variedade macroestrutural boa, mas a variedade visual depende muito dos prefabs KayKit configurados."
12,2011,"F240EEF8","Performance","layoutGenerationMilliseconds","0.576","ms","Medido","Tempo para gerar BSP, salas, corredores, loops e conectores verticais.","Representa o custo algoritmico principal.","BSP tende a ser rapido porque trabalha com particoes retangulares e grafo simples."
12,2011,"F240EEF8","Performance","geometryInstantiationMilliseconds","42.484","ms","Medido","Tempo gasto instanciando prefabs/objetos visuais quando a medicao visual esta ativa.","A execucao incluiu custo visual.","Deve ser comparado separadamente, pois depende dos assets e nao apenas do BSP."
12,2011,"F240EEF8","Performance","metricsCalculationMilliseconds","0.154","ms","Medido","Tempo para calcular metricas e montar resultados.","Ajuda a quantificar custo da instrumentacao.","Nao e custo do algoritmo em si."
12,2011,"F240EEF8","Performance","totalGenerationMilliseconds","43.215","ms","Medido","Tempo total medido para a execucao.","Inclui layout, instanciacao visual habilitada e calculo de metricas.","Use junto com layoutGenerationMilliseconds para separar algoritmo e runtime Unity."
12,2011,"F240EEF8","Performance","generatedGameObjectCount","5147","contagem","Medido","Quantidade de GameObjects criados pelo gerador.","Indica peso potencial de instanciacao no Unity.","Pode crescer bastante em algoritmos que geram muitos modulos pequenos."
12,2011,"F240EEF8","Performance","occupiedCellCount","3479","contagem","Medido","Quantidade de celulas ocupadas no grid logico.","Proxy de escala espacial da dungeon.","Permite comparar custo por celula entre algoritmos."
12,2011,"F240EEF8","Performance","connectionCount","47","contagem","Medido","Quantidade de conexoes no grafo logico.","Proxy de complexidade topologica.","BSP tende a manter esse valor previsivel."
12,2011,"F240EEF8","Performance","managedMemoryDeltaKB","1492","KB","Estimado","Diferenca de memoria gerenciada antes/depois da geracao.","Valor aproximado, sensivel a GC e ao estado do Editor.","Use como indicio comparativo, nao como medicao absoluta de memoria."
13,2012,"AE6E74BD","Quantitativo","numRoomsTarget","42","contagem","Medido","Contagem de salas no layout logico gerado.","Tamanho estrutural da dungeon nesta execucao.","BSP controla salas por particoes e pelo limite Max Rooms."
13,2012,"AE6E74BD","Quantitativo","connectivityRatio","100%","%","Medido","Busca no grafo a partir da sala inicial.","Todas as salas ficaram conectadas.","BSP deve gerar conectividade alta porque conecta particoes durante a recursao."
13,2012,"AE6E74BD","Quantitativo","verticalVariance","1.979","metros","Medido","Calcula o desvio padrao das alturas dos pavimentos das salas.","Ha variacao vertical mensuravel entre salas.","BSP puro suporta verticalidade ao particionar multiplos pavimentos e conectar salas por escadas."
13,2012,"AE6E74BD","Quantitativo","fillPercentage","45.06%","%","Medido","Celulas ocupadas divididas pelo total do grid.","Indica densidade espacial da dungeon.","Bom para comparar controle de densidade entre algoritmos."
13,2012,"AE6E74BD","Quantitativo","branchFactor","2.143","media","Medido","Media de conexoes por sala no grafo.","Ramificacao moderada, geralmente boa para exploracao.","Loops extras aumentam este valor e reduzem linearidade."
13,2012,"AE6E74BD","Quantitativo","avgPathLength","174.244","metros","Medido","Dijkstra simples sobre o grafo logico de salas.","Distancia media a partir da sala inicial.","Aproximacao logica; NavMesh pode refinar a distancia fisica."
13,2012,"AE6E74BD","Quantitativo","uniqueModules","27","contagem","Medido","Contagem de modulos logicos e prefabs efetivamente usados.","Indica variedade basica de composicao.","A variedade aumenta com loops, conectores verticais e prefabs KayKit configurados."
13,2012,"AE6E74BD","Quantitativo","navigableVolumeRatio","100%","%","Estimado sem NavMesh","Proporcao de celulas logicas ocupadas consideradas navegaveis antes de colisao/obstaculos.","Use como estimativa inicial, nao como validacao fisica final.","Para a dissertacao final, pode ser refinado com NavMeshSurface."
13,2012,"AE6E74BD","Quantitativo","criticalPathLength","302","metros","Medido","Maior distancia encontrada a partir da sala inicial no grafo.","Aproxima o percurso principal inicio-objetivo.","Funciona bem em BSP porque o grafo de salas e explicito."
13,2012,"AE6E74BD","Quantitativo","avgAlternativePathLength","39","metros","Medido","Media das conexoes extras marcadas como loops.","Ha caminhos alternativos mensuraveis.","Depende de Extra Loop Connections e Max Extra Loop Distance."
13,2012,"AE6E74BD","Booleano","SupportsRandomEnemySpawns","Sim, testado","sim/nao","Suportado","Verifica se ha sistema de spawn por orcamento e lista de prefabs.","Sistema configurado e com orcamento ativo.","BSP permite spawns aleatorios dentro das salas."
13,2012,"AE6E74BD","Booleano","SupportsLootDistribution","Sim, testado","sim/nao","Suportado","Verifica se ha sistema de loot por orcamento e lista de prefabs.","Sistema configurado e com orcamento ativo.","BSP permite distribuir recompensas por salas/celulas."
13,2012,"AE6E74BD","Booleano","SupportsTraps","Sim, testado","sim/nao","Suportado","Verifica se ha sistema de armadilhas por orcamento e lista de prefabs.","Sistema configurado e com orcamento ativo.","BSP permite marcar armadilhas em salas ou corredores."
13,2012,"AE6E74BD","Booleano","SupportsBacktrackingLoops","Sim","sim/nao","Medido","Detecta ciclos pelo numero de arestas em relacao ao numero de salas.","A dungeon possui loop para retorno/caminho alternativo.","Ative/aumente Extra Loop Connections para favorecer loops."
13,2012,"AE6E74BD","Booleano","SupportsVerticalConnectors","Sim","sim/nao","Medido","Detecta conexoes verticais no grafo BSP entre salas de pavimentos adjacentes.","A execucao gerou 1 conector(es) vertical(is).","Implementado com BSP puro, sem misturar outro algoritmo."
13,2012,"AE6E74BD","Booleano","SupportsMultiFloor","Sim","sim/nao","Medido","Verifica salas em diferentes floorIndex conectadas por conexoes verticais.","A execucao gerou 2 pavimento(s) com conexao vertical.","Implementado como variante BSP multiandar."
13,2012,"AE6E74BD","Booleano","SupportsBossArena","Sim","sim/nao","Medido","Procura sala com area minima configurada para arena.","Existe ao menos uma sala grande o suficiente.","Aumente Max Room Size ou reduza Boss Arena Min Area Cells para testar arenas."
13,2012,"AE6E74BD","Booleano","SeedReproducible","Sim","sim/nao","Medido","Gera a mesma seed duas vezes e compara o hash topologico.","A seed reproduziu a mesma topologia.","BSP deterministico deve passar neste teste."
13,2012,"AE6E74BD","Booleano","RuntimeRegeneration","Sim","sim/nao","Medido","Compara tempo de geracao com o limite configurado.","Tempo registrado: 44.776 ms.","Mede o layout logico; instanciacao visual pode exigir teste de performance separado."
13,2012,"AE6E74BD","Booleano","BudgetAwareSpawns","Sim","sim/nao","Suportado","Compara os orcamentos configurados com a capacidade logica de celulas das salas.","Orcamentos registrados: inimigos 10, loot 6, armadilhas 4.","O sistema tenta respeitar limites de spawn definidos pelo designer."
13,2012,"AE6E74BD","Qualitativo","Replayability","5/5","Likert 1-5","Estimado automaticamente","Usa diversidade de hashes topologicos entre execucoes.","Diversidade topologica: 100%.","BSP costuma variar bem com seeds diferentes, mas pode repetir padroes retangulares."
13,2012,"AE6E74BD","Qualitativo","Debuggability","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada na previsibilidade e rastreabilidade do algoritmo.","BSP e altamente depuravel por usar arvore de particoes.","Ponto forte do BSP."
13,2012,"AE6E74BD","Qualitativo","Flow","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada em conectividade, caminho critico e ramificacao.","Indica fluidez de navegacao esperada.","BSP tende a ter fluxo claro quando todos os corredores abrem passagem."
13,2012,"AE6E74BD","Qualitativo","Legibility","4/5","Likert 1-5","Estimado automaticamente","Heuristica baseada em densidade e ramificacao.","Indica se o layout tende a ser compreensivel.","Salas retangulares e corredores ortogonais favorecem legibilidade."
13,2012,"AE6E74BD","Qualitativo","StructuralVariety","5/5","Likert 1-5","Estimado automaticamente","Heuristica baseada em salas, modulos e loops.","Indica variedade estrutural dentro desta execucao.","BSP tem variedade macroestrutural boa, mas a variedade visual depende muito dos prefabs KayKit configurados."
13,2012,"AE6E74BD","Performance","layoutGenerationMilliseconds","0.549","ms","Medido","Tempo para gerar BSP, salas, corredores, loops e conectores verticais.","Representa o custo algoritmico principal.","BSP tende a ser rapido porque trabalha com particoes retangulares e grafo simples."
